asset,slot_key,slot_start_ts,slot_end_ts,slot_start_utc,polymarket_resolution,kalshi_resolution,polymarket_settlement_value_usd,kalshi_settlement_value_usd,source,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,polymarket_benchmark_conflict,kalshi_benchmark_conflict
sol,sol:1785171600000,1785171600000,1785172500000,2026-07-27T17:00:00Z,UP,YES,,75.883,official-venue-resolution,false,false,false,,
xrp,xrp:1785171600000,1785171600000,1785172500000,2026-07-27T17:00:00Z,UP,YES,,1.0929,official-venue-resolution,false,false,false,,
bnb,bnb:1785172500000,1785172500000,1785173400000,2026-07-27T17:15:00Z,UP,YES,,573.55,official-venue-resolution,false,false,false,,
btc,btc:1785172500000,1785172500000,1785173400000,2026-07-27T17:15:00Z,UP,YES,,64938.13,official-venue-resolution,false,false,false,,
doge,doge:1785172500000,1785172500000,1785173400000,2026-07-27T17:15:00Z,DOWN,NO,,0.0720769,official-venue-resolution,false,false,false,,
eth,eth:1785172500000,1785172500000,1785173400000,2026-07-27T17:15:00Z,UP,YES,,1940.6,official-venue-resolution,false,false,false,,
hype,hype:1785172500000,1785172500000,1785173400000,2026-07-27T17:15:00Z,DOWN,NO,,57.5041,official-venue-resolution,false,false,false,,
sol,sol:1785172500000,1785172500000,1785173400000,2026-07-27T17:15:00Z,UP,YES,,75.9672,official-venue-resolution,false,false,false,,
xrp,xrp:1785172500000,1785172500000,1785173400000,2026-07-27T17:15:00Z,DOWN,YES,,1.0929,official-venue-resolution,true,true,false,,
bnb,bnb:1785173400000,1785173400000,1785174300000,2026-07-27T17:30:00Z,UP,YES,,573.75,official-venue-resolution,false,false,false,,
btc,btc:1785173400000,1785173400000,1785174300000,2026-07-27T17:30:00Z,DOWN,YES,,64942.36,official-venue-resolution,true,true,false,,
doge,doge:1785173400000,1785173400000,1785174300000,2026-07-27T17:30:00Z,DOWN,NO,,0.0720462,official-venue-resolution,false,false,false,,
eth,eth:1785173400000,1785173400000,1785174300000,2026-07-27T17:30:00Z,UP,YES,,1940.82,official-venue-resolution,false,false,false,,
hype,hype:1785173400000,1785173400000,1785174300000,2026-07-27T17:30:00Z,UP,YES,,57.5286,official-venue-resolution,false,false,false,,
sol,sol:1785173400000,1785173400000,1785174300000,2026-07-27T17:30:00Z,DOWN,NO,,75.9142,official-venue-resolution,false,false,false,,
xrp,xrp:1785173400000,1785173400000,1785174300000,2026-07-27T17:30:00Z,UP,YES,,1.0939,official-venue-resolution,false,false,false,,
bnb,bnb:1785174300000,1785174300000,1785175200000,2026-07-27T17:45:00Z,UP,YES,,574.33,official-venue-resolution,false,false,false,,
btc,btc:1785174300000,1785174300000,1785175200000,2026-07-27T17:45:00Z,UP,YES,,64951.86,official-venue-resolution,false,false,false,,
doge,doge:1785174300000,1785174300000,1785175200000,2026-07-27T17:45:00Z,UP,YES,,0.0720501,official-venue-resolution,false,false,false,,
eth,eth:1785174300000,1785174300000,1785175200000,2026-07-27T17:45:00Z,UP,YES,,1941.73,official-venue-resolution,false,false,false,,
hype,hype:1785174300000,1785174300000,1785175200000,2026-07-27T17:45:00Z,DOWN,NO,,57.1824,official-venue-resolution,false,false,false,,
sol,sol:1785174300000,1785174300000,1785175200000,2026-07-27T17:45:00Z,DOWN,NO,,75.8358,official-venue-resolution,false,false,false,,
xrp,xrp:1785174300000,1785174300000,1785175200000,2026-07-27T17:45:00Z,DOWN,NO,,1.0931,official-venue-resolution,false,false,false,,
bnb,bnb:1785175200000,1785175200000,1785176100000,2026-07-27T18:00:00Z,DOWN,NO,,574.28,official-venue-resolution,false,false,false,,
btc,btc:1785175200000,1785175200000,1785176100000,2026-07-27T18:00:00Z,DOWN,NO,,64908.12,official-venue-resolution,false,false,false,,
doge,doge:1785175200000,1785175200000,1785176100000,2026-07-27T18:00:00Z,DOWN,NO,,0.0718962,official-venue-resolution,false,false,false,,
eth,eth:1785175200000,1785175200000,1785176100000,2026-07-27T18:00:00Z,DOWN,NO,,1940.16,official-venue-resolution,false,false,false,,
hype,hype:1785175200000,1785175200000,1785176100000,2026-07-27T18:00:00Z,DOWN,NO,,56.8024,official-venue-resolution,false,false,false,,
sol,sol:1785175200000,1785175200000,1785176100000,2026-07-27T18:00:00Z,DOWN,NO,,75.7292,official-venue-resolution,false,false,false,,
xrp,xrp:1785175200000,1785175200000,1785176100000,2026-07-27T18:00:00Z,DOWN,NO,,1.0927,official-venue-resolution,false,false,false,,
bnb,bnb:1785176100000,1785176100000,1785177000000,2026-07-27T18:15:00Z,UP,YES,,574.47,official-venue-resolution,false,false,false,,
btc,btc:1785176100000,1785176100000,1785177000000,2026-07-27T18:15:00Z,DOWN,NO,,64841.9,official-venue-resolution,false,false,false,,
doge,doge:1785176100000,1785176100000,1785177000000,2026-07-27T18:15:00Z,DOWN,NO,,0.0717692,official-venue-resolution,false,false,false,,
eth,eth:1785176100000,1785176100000,1785177000000,2026-07-27T18:15:00Z,DOWN,NO,,1936.59,official-venue-resolution,false,false,false,,
hype,hype:1785176100000,1785176100000,1785177000000,2026-07-27T18:15:00Z,DOWN,NO,,56.7061,official-venue-resolution,false,false,false,,
sol,sol:1785176100000,1785176100000,1785177000000,2026-07-27T18:15:00Z,DOWN,NO,,75.5395,official-venue-resolution,false,false,false,,
xrp,xrp:1785176100000,1785176100000,1785177000000,2026-07-27T18:15:00Z,DOWN,NO,,1.0903,official-venue-resolution,false,false,false,,
bnb,bnb:1785177000000,1785177000000,1785177900000,2026-07-27T18:30:00Z,DOWN,NO,,574.11,official-venue-resolution,false,false,false,,
btc,btc:1785177000000,1785177000000,1785177900000,2026-07-27T18:30:00Z,DOWN,NO,,64788.28,official-venue-resolution,false,false,false,,
doge,doge:1785177000000,1785177000000,1785177900000,2026-07-27T18:30:00Z,DOWN,NO,,0.0716632,official-venue-resolution,false,false,false,,
eth,eth:1785177000000,1785177000000,1785177900000,2026-07-27T18:30:00Z,DOWN,NO,,1934.25,official-venue-resolution,false,false,false,,
hype,hype:1785177000000,1785177000000,1785177900000,2026-07-27T18:30:00Z,DOWN,NO,,56.4303,official-venue-resolution,false,false,false,,
sol,sol:1785177000000,1785177000000,1785177900000,2026-07-27T18:30:00Z,DOWN,NO,,75.4155,official-venue-resolution,false,false,false,,
xrp,xrp:1785177000000,1785177000000,1785177900000,2026-07-27T18:30:00Z,DOWN,NO,,1.0876,official-venue-resolution,false,false,false,,
bnb,bnb:1785177900000,1785177900000,1785178800000,2026-07-27T18:45:00Z,UP,YES,,575.09,official-venue-resolution,false,false,false,,
btc,btc:1785177900000,1785177900000,1785178800000,2026-07-27T18:45:00Z,UP,YES,,64803.99,official-venue-resolution,false,false,false,,
doge,doge:1785177900000,1785177900000,1785178800000,2026-07-27T18:45:00Z,UP,YES,,0.0717328,official-venue-resolution,false,false,false,,
eth,eth:1785177900000,1785177900000,1785178800000,2026-07-27T18:45:00Z,UP,YES,,1937.34,official-venue-resolution,false,false,false,,
hype,hype:1785177900000,1785177900000,1785178800000,2026-07-27T18:45:00Z,UP,YES,,56.6556,official-venue-resolution,false,false,false,,
sol,sol:1785177900000,1785177900000,1785178800000,2026-07-27T18:45:00Z,UP,YES,,75.5365,official-venue-resolution,false,false,false,,
xrp,xrp:1785177900000,1785177900000,1785178800000,2026-07-27T18:45:00Z,UP,YES,,1.0891,official-venue-resolution,false,false,false,,
bnb,bnb:1785178800000,1785178800000,1785179700000,2026-07-27T19:00:00Z,UP,YES,,575.18,official-venue-resolution,false,false,false,,
btc,btc:1785178800000,1785178800000,1785179700000,2026-07-27T19:00:00Z,UP,YES,,64907.88,official-venue-resolution,false,false,false,,
doge,doge:1785178800000,1785178800000,1785179700000,2026-07-27T19:00:00Z,UP,YES,,0.0719818,official-venue-resolution,false,false,false,,
eth,eth:1785178800000,1785178800000,1785179700000,2026-07-27T19:00:00Z,UP,YES,,1946.54,official-venue-resolution,false,false,false,,
hype,hype:1785178800000,1785178800000,1785179700000,2026-07-27T19:00:00Z,UP,YES,,56.7931,official-venue-resolution,false,false,false,,
sol,sol:1785178800000,1785178800000,1785179700000,2026-07-27T19:00:00Z,UP,YES,,75.8185,official-venue-resolution,false,false,false,,
xrp,xrp:1785178800000,1785178800000,1785179700000,2026-07-27T19:00:00Z,UP,YES,,1.0916,official-venue-resolution,false,false,false,,
bnb,bnb:1785179700000,1785179700000,1785180600000,2026-07-27T19:15:00Z,DOWN,NO,,574.8,official-venue-resolution,false,false,false,,
btc,btc:1785179700000,1785179700000,1785180600000,2026-07-27T19:15:00Z,UP,NO,,64907.12,official-venue-resolution,true,false,true,,
doge,doge:1785179700000,1785179700000,1785180600000,2026-07-27T19:15:00Z,DOWN,NO,,0.0719193,official-venue-resolution,false,false,false,,
eth,eth:1785179700000,1785179700000,1785180600000,2026-07-27T19:15:00Z,UP,YES,,1947.94,official-venue-resolution,false,false,false,,
hype,hype:1785179700000,1785179700000,1785180600000,2026-07-27T19:15:00Z,UP,YES,,56.9895,official-venue-resolution,false,false,false,,
sol,sol:1785179700000,1785179700000,1785180600000,2026-07-27T19:15:00Z,DOWN,NO,,75.765,official-venue-resolution,false,false,false,,
xrp,xrp:1785179700000,1785179700000,1785180600000,2026-07-27T19:15:00Z,DOWN,NO,,1.0907,official-venue-resolution,false,false,false,,
bnb,bnb:1785180600000,1785180600000,1785181500000,2026-07-27T19:30:00Z,UP,YES,,575.18,official-venue-resolution,false,false,false,,
btc,btc:1785180600000,1785180600000,1785181500000,2026-07-27T19:30:00Z,DOWN,YES,,64916.04,official-venue-resolution,true,true,false,,
doge,doge:1785180600000,1785180600000,1785181500000,2026-07-27T19:30:00Z,DOWN,YES,,0.0719209,official-venue-resolution,true,true,false,,
eth,eth:1785180600000,1785180600000,1785181500000,2026-07-27T19:30:00Z,UP,YES,,1949.3,official-venue-resolution,false,false,false,,
hype,hype:1785180600000,1785180600000,1785181500000,2026-07-27T19:30:00Z,UP,YES,,57.0319,official-venue-resolution,false,false,false,,
sol,sol:1785180600000,1785180600000,1785181500000,2026-07-27T19:30:00Z,DOWN,YES,,75.781,official-venue-resolution,true,true,false,,
xrp,xrp:1785180600000,1785180600000,1785181500000,2026-07-27T19:30:00Z,UP,YES,,1.0926,official-venue-resolution,false,false,false,,
bnb,bnb:1785181500000,1785181500000,1785182400000,2026-07-27T19:45:00Z,UP,YES,,575.24,official-venue-resolution,false,false,false,,
btc,btc:1785181500000,1785181500000,1785182400000,2026-07-27T19:45:00Z,UP,NO,,64902.54,official-venue-resolution,true,false,true,,
doge,doge:1785181500000,1785181500000,1785182400000,2026-07-27T19:45:00Z,UP,NO,,,official-venue-resolution,true,false,true,,
eth,eth:1785181500000,1785181500000,1785182400000,2026-07-27T19:45:00Z,DOWN,NO,,1947.15,official-venue-resolution,false,false,false,,
hype,hype:1785181500000,1785181500000,1785182400000,2026-07-27T19:45:00Z,UP,YES,,57.2562,official-venue-resolution,false,false,false,,
sol,sol:1785181500000,1785181500000,1785182400000,2026-07-27T19:45:00Z,UP,YES,,75.97,official-venue-resolution,false,false,false,,
xrp,xrp:1785181500000,1785181500000,1785182400000,2026-07-27T19:45:00Z,DOWN,NO,,1.0911,official-venue-resolution,false,false,false,,
bnb,bnb:1785182400000,1785182400000,1785183300000,2026-07-27T20:00:00Z,DOWN,YES,,575.3,official-venue-resolution,true,true,false,,
btc,btc:1785182400000,1785182400000,1785183300000,2026-07-27T20:00:00Z,DOWN,NO,,64891.3,official-venue-resolution,false,false,false,,
doge,doge:1785182400000,1785182400000,1785183300000,2026-07-27T20:00:00Z,DOWN,NO,,0.0718621,official-venue-resolution,false,false,false,,
eth,eth:1785182400000,1785182400000,1785183300000,2026-07-27T20:00:00Z,DOWN,NO,,1944.24,official-venue-resolution,false,false,false,,
hype,hype:1785182400000,1785182400000,1785183300000,2026-07-27T20:00:00Z,DOWN,NO,,56.9896,official-venue-resolution,false,false,false,,
sol,sol:1785182400000,1785182400000,1785183300000,2026-07-27T20:00:00Z,DOWN,NO,,75.8395,official-venue-resolution,false,false,false,,
xrp,xrp:1785182400000,1785182400000,1785183300000,2026-07-27T20:00:00Z,DOWN,NO,,1.0907,official-venue-resolution,false,false,false,,
bnb,bnb:1785183300000,1785183300000,1785184200000,2026-07-27T20:15:00Z,DOWN,NO,,575.26,official-venue-resolution,false,false,false,,
btc,btc:1785183300000,1785183300000,1785184200000,2026-07-27T20:15:00Z,UP,YES,,64941.19,official-venue-resolution,false,false,false,,
doge,doge:1785183300000,1785183300000,1785184200000,2026-07-27T20:15:00Z,UP,YES,,0.0720233,official-venue-resolution,false,false,false,,
eth,eth:1785183300000,1785183300000,1785184200000,2026-07-27T20:15:00Z,UP,YES,,1945.45,official-venue-resolution,false,false,false,,
hype,hype:1785183300000,1785183300000,1785184200000,2026-07-27T20:15:00Z,UP,YES,,57.1384,official-venue-resolution,false,false,false,,
sol,sol:1785183300000,1785183300000,1785184200000,2026-07-27T20:15:00Z,UP,YES,,76.0348,official-venue-resolution,false,false,false,,
xrp,xrp:1785183300000,1785183300000,1785184200000,2026-07-27T20:15:00Z,UP,YES,,1.091,official-venue-resolution,false,false,false,,
bnb,bnb:1785184200000,1785184200000,1785185100000,2026-07-27T20:30:00Z,DOWN,NO,,574.39,official-venue-resolution,false,false,false,,
btc,btc:1785184200000,1785184200000,1785185100000,2026-07-27T20:30:00Z,DOWN,NO,,64887.65,official-venue-resolution,false,false,false,,
doge,doge:1785184200000,1785184200000,1785185100000,2026-07-27T20:30:00Z,DOWN,NO,,0.0719571,official-venue-resolution,false,false,false,,
eth,eth:1785184200000,1785184200000,1785185100000,2026-07-27T20:30:00Z,DOWN,NO,,1943.54,official-venue-resolution,false,false,false,,
hype,hype:1785184200000,1785184200000,1785185100000,2026-07-27T20:30:00Z,DOWN,NO,,56.9977,official-venue-resolution,false,false,false,,
sol,sol:1785184200000,1785184200000,1785185100000,2026-07-27T20:30:00Z,DOWN,NO,,75.8242,official-venue-resolution,false,false,false,,
xrp,xrp:1785184200000,1785184200000,1785185100000,2026-07-27T20:30:00Z,DOWN,NO,,1.0893,official-venue-resolution,false,false,false,,
bnb,bnb:1785185100000,1785185100000,1785186000000,2026-07-27T20:45:00Z,DOWN,NO,,574.17,official-venue-resolution,false,false,false,,
btc,btc:1785185100000,1785185100000,1785186000000,2026-07-27T20:45:00Z,UP,YES,,64898.33,official-venue-resolution,false,false,false,,
doge,doge:1785185100000,1785185100000,1785186000000,2026-07-27T20:45:00Z,UP,YES,,0.0720527,official-venue-resolution,false,false,false,,
eth,eth:1785185100000,1785185100000,1785186000000,2026-07-27T20:45:00Z,UP,YES,,1945.03,official-venue-resolution,false,false,false,,
hype,hype:1785185100000,1785185100000,1785186000000,2026-07-27T20:45:00Z,UP,YES,,57.1916,official-venue-resolution,false,false,false,,
sol,sol:1785185100000,1785185100000,1785186000000,2026-07-27T20:45:00Z,UP,YES,,75.9292,official-venue-resolution,false,false,false,,
xrp,xrp:1785185100000,1785185100000,1785186000000,2026-07-27T20:45:00Z,UP,YES,,1.0901,official-venue-resolution,false,false,false,,
bnb,bnb:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,UP,YES,,574.36,official-venue-resolution,false,false,false,,
btc,btc:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,DOWN,NO,,64846.12,official-venue-resolution,false,false,false,,
doge,doge:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,DOWN,NO,,0.0720384,official-venue-resolution,false,false,false,,
eth,eth:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,UP,YES,,1946.51,official-venue-resolution,false,false,false,,
hype,hype:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,DOWN,NO,,57.0802,official-venue-resolution,false,false,false,,
sol,sol:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,DOWN,NO,,75.8525,official-venue-resolution,false,false,false,,
xrp,xrp:1785186000000,1785186000000,1785186900000,2026-07-27T21:00:00Z,UP,YES,,1.0903,official-venue-resolution,false,false,false,,
bnb,bnb:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,573.45,official-venue-resolution,false,false,false,,
btc,btc:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,64778.59,official-venue-resolution,false,false,false,,
doge,doge:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,0.0718107,official-venue-resolution,false,false,false,,
eth,eth:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,1943.43,official-venue-resolution,false,false,false,,
hype,hype:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,56.8268,official-venue-resolution,false,false,false,,
sol,sol:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,75.562,official-venue-resolution,false,false,false,,
xrp,xrp:1785186900000,1785186900000,1785187800000,2026-07-27T21:15:00Z,DOWN,NO,,1.0879,official-venue-resolution,false,false,false,,
bnb,bnb:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,UP,NO,,573.3,official-venue-resolution,true,false,true,,
btc,btc:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,64761.43,official-venue-resolution,false,false,false,,
doge,doge:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,UP,NO,,0.0718086,official-venue-resolution,true,false,true,,
eth,eth:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,1940.97,official-venue-resolution,false,false,false,,
hype,hype:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,56.7552,official-venue-resolution,false,false,false,,
sol,sol:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,UP,NO,,75.5265,official-venue-resolution,true,false,true,,
xrp,xrp:1785187800000,1785187800000,1785188700000,2026-07-27T21:30:00Z,DOWN,NO,,1.0867,official-venue-resolution,false,false,false,,
bnb,bnb:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,UP,YES,,573.54,official-venue-resolution,false,false,false,,
btc,btc:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,YES,,64771.27,official-venue-resolution,true,true,false,,
doge,doge:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,UP,YES,,0.0718421,official-venue-resolution,false,false,false,,
eth,eth:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,NO,,1940.68,official-venue-resolution,false,false,false,,
hype,hype:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,NO,,56.6744,official-venue-resolution,false,false,false,,
sol,sol:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,UP,YES,,75.59,official-venue-resolution,false,false,false,,
xrp,xrp:1785188700000,1785188700000,1785189600000,2026-07-27T21:45:00Z,DOWN,NO,,1.0862,official-venue-resolution,false,false,false,,
bnb,bnb:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,573.08,official-venue-resolution,false,false,false,,
btc,btc:1785189600000,1785189600000,1785190500000,2026-07-27T22:00:00Z,DOWN,NO,,64656.74,official-venue-resolution,false,false,false,,
