asset,slot_key,slot_start_ts,slot_start_utc,seconds_before_end,captured_at,sample_lag_ms,polymarket_resolution,kalshi_resolution,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,model_available,model_reason,execution_usable,execution_reason,p_fatal_poly_up_kalshi_no,p_fatal_poly_down_kalshi_yes,p_double_poly_up_kalshi_no,p_fatal_upper95_poly_up_kalshi_no,p_fatal_upper95_poly_down_kalshi_yes,observation_count,chainlink_age_ms,cf_age_ms,source_skew_ms,model_version
eth,eth:1785082500000,1785082500000,2026-07-26T16:15:00Z,120,1785083270045,9955,UP,YES,f,f,f,t,,t,,0,0,0,0.02136793194342617,0.02136793194342617,900,2045,1045,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785082500000,1785082500000,2026-07-26T16:15:00Z,60,1785083330060,9940,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.022217779063377806,0.022217779063377806,900,3060,1060,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785082500000,1785082500000,2026-07-26T16:15:00Z,30,1785083368069,1931,UP,YES,f,f,f,t,,t,,0,0,0,0.022304865670784123,0.022304865670784123,900,2069,1069,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785082500000,1785082500000,2026-07-26T16:15:00Z,300,1785083087143,12857,UP,YES,f,f,f,t,reference_economics_unavailable,t,,0.000620928203472836,3.0939067052429777e-10,3.0939067052429777e-10,0.022750698096503083,0.022129770202420917,900,2143,1143,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785082500000,1785082500000,2026-07-26T16:15:00Z,180,1785083207157,12843,UP,YES,f,f,f,t,reference_economics_unavailable,t,,7.270402962188238e-08,0,0,0.023463380277478203,0.02346330757344858,900,2157,157,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785082500000,1785082500000,2026-07-26T16:15:00Z,120,1785083268163,11837,UP,YES,f,f,f,t,,t,,1.4335816632104068e-10,0,0,0.02333402215387359,0.023334022010515425,900,2163,1163,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785082500000,1785082500000,2026-07-26T16:15:00Z,60,1785083328173,11827,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.024295018062238424,0.024295018062238424,900,3173,173,3000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785082500000,1785082500000,2026-07-26T16:15:00Z,30,1785083369184,816,UP,YES,f,f,f,t,,t,,0,0,0,0.023882784154470055,0.023882784154470055,900,2184,184,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785082500000,1785082500000,2026-07-26T16:15:00Z,300,1785083092830,7170,UP,YES,f,f,f,t,,f,chainlink_stale,0.040832628314304065,0.08902866654976684,0.08902866654976684,0.06119818780267393,0.1093942260381367,900,2830,830,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785082500000,1785082500000,2026-07-26T16:15:00Z,180,1785083206621,13379,UP,YES,f,f,f,t,,t,,3.2341026431053443e-10,9.49617123099694e-05,9.49617123099694e-05,0.022413467570766347,0.022508428959666052,900,1621,621,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785082500000,1785082500000,2026-07-26T16:15:00Z,120,1785083268626,11374,UP,YES,f,f,f,t,,f,chainlink_stale,0,1.8367238385078077e-08,1.8367238385078077e-08,0.02398493975426578,0.023984958121504165,900,2626,626,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785082500000,1785082500000,2026-07-26T16:15:00Z,60,1785083328630,11370,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.026697447462324993,0.026697447462324993,900,2630,630,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785082500000,1785082500000,2026-07-26T16:15:00Z,30,1785083369638,362,UP,YES,f,f,f,t,,t,,0,0,0,0.02774673438581992,0.02774673438581992,900,1638,638,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785082500000,1785082500000,2026-07-26T16:15:00Z,300,1785083093129,6871,UP,YES,f,f,f,t,,f,chainlink_stale,0.002072645939806869,0.006378278542983704,0.006378278542983704,0.02358332071454769,0.027888953317724525,900,3129,129,3000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785082500000,1785082500000,2026-07-26T16:15:00Z,180,1785083215149,4851,UP,YES,f,f,f,t,,t,,1.798413642037369e-11,2.268277331610354e-06,2.268277331610354e-06,0.022581882836292377,0.02258415109563985,900,2149,1149,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785082500000,1785082500000,2026-07-26T16:15:00Z,120,1785083276156,3844,UP,YES,f,f,f,t,,f,chainlink_stale,0,0,0,0.02274371927893877,0.02274371927893877,900,3156,1156,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785082500000,1785082500000,2026-07-26T16:15:00Z,60,1785083336170,3830,UP,YES,f,f,f,t,,t,,0,0,0,0.022980473562697074,0.022980473562697074,900,2170,170,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785082500000,1785082500000,2026-07-26T16:15:00Z,30,1785083369177,823,UP,YES,f,f,f,t,,t,,0,0,0,0.022617416556061937,0.022617416556061937,900,2177,1177,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785083400000,1785083400000,2026-07-26T16:30:00Z,300,1785083998272,1728,DOWN,NO,f,f,f,t,,t,,0.173402359482142,0.0491991284539961,0.0491991284539961,0.1953462621905425,0.07114303116239659,900,2272,272,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785083400000,1785083400000,2026-07-26T16:30:00Z,180,1785084118838,1162,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.5016754861224124,0.005789721523370928,0.005789721523370928,0.5225961901231485,0.026710425524107,900,2838,838,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785083400000,1785083400000,2026-07-26T16:30:00Z,120,1785084175619,4381,DOWN,NO,f,f,f,t,,t,,0.06681012108455331,2.260351783522907e-08,2.260351783522907e-08,0.08736376614576064,0.02055366766472517,900,1619,619,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785083400000,1785083400000,2026-07-26T16:30:00Z,60,1785084226889,13111,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.03094185424092945,8.745559037525632e-09,8.745559037525632e-09,0.051381534720113656,0.02043968922474324,900,2889,889,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785083400000,1785083400000,2026-07-26T16:30:00Z,30,1785084269397,603,DOWN,NO,f,f,f,t,,t,,0,0,0,0.02063563211407464,0.02063563211407464,900,2397,397,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785083400000,1785083400000,2026-07-26T16:30:00Z,300,1785083996059,3941,UP,YES,f,f,f,t,,t,,0.04437370309125155,0.08932886571361554,0.08932886571361554,0.06541735973227017,0.11037252235463416,900,2059,1059,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785083400000,1785083400000,2026-07-26T16:30:00Z,180,1785084118856,1144,UP,YES,f,f,f,t,,f,chainlink_stale,6.336317078916811e-06,3.4794422227448486e-05,3.4794422227448486e-05,0.020422283203452102,0.020450741308600633,900,2856,856,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785083400000,1785083400000,2026-07-26T16:30:00Z,120,1785084178870,1130,UP,YES,f,f,f,t,,f,chainlink_stale,1.2948619274136572e-12,1.304142722126467e-12,1.304142722126467e-12,0.02197151613680731,0.02197151613681659,900,2870,870,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785083400000,1785083400000,2026-07-26T16:30:00Z,60,1785084239877,123,UP,YES,f,f,f,t,,t,,2.867443813316543e-14,0,0,0.0226667498567047,0.022666749856676025,900,1877,877,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785083400000,1785083400000,2026-07-26T16:30:00Z,30,1785084268391,1609,UP,YES,f,f,f,t,,t,,0.00030931882363806,0,0,0.023093274964334092,0.022783956140696032,900,1391,391,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785083400000,1785083400000,2026-07-26T16:30:00Z,300,1785083989225,10775,DOWN,NO,f,f,f,t,,t,,0.05221245228944715,0.005629965842728124,0.005629965842728124,0.07485811181155494,0.02827562536483591,900,2225,225,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785083400000,1785083400000,2026-07-26T16:30:00Z,180,1785084110242,9758,DOWN,NO,f,f,f,t,,t,,0.15123892349830836,0.013780949493297778,0.013780949493297778,0.1721622537855272,0.034704279780516586,900,2242,242,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785083400000,1785083400000,2026-07-26T16:30:00Z,120,1785084170257,9743,DOWN,NO,f,f,f,t,,t,,0.030990313696450666,3.252804432574141e-05,3.252804432574141e-05,0.05196120301357732,0.02100341736145239,900,2257,257,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785083400000,1785083400000,2026-07-26T16:30:00Z,60,1785084235288,4712,DOWN,NO,f,f,f,t,,t,,1.4749448218331906e-08,0,0,0.02158311997504162,0.021583105225593403,900,2288,288,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785083400000,1785083400000,2026-07-26T16:30:00Z,30,1785084269544,456,DOWN,NO,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0,0,0,0.021635940737122626,0.021635940737122626,900,2544,544,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785083400000,1785083400000,2026-07-26T16:30:00Z,300,1785083997120,2880,DOWN,NO,f,f,f,t,,t,,0.3234504712918308,0.18782962957522462,0.18782962957522462,0.34411879968971004,0.20849795797310383,900,2120,1120,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785083400000,1785083400000,2026-07-26T16:30:00Z,180,1785084118172,1828,DOWN,NO,f,f,f,t,,t,,0.21305563693427987,0.13424954684974086,0.13424954684974086,0.2333351937937814,0.1545291037092424,900,2172,172,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785083400000,1785083400000,2026-07-26T16:30:00Z,120,1785084178210,1790,DOWN,NO,f,f,f,t,,t,,0.40468968194443783,0.045256987542638155,0.045256987542638155,0.42486752667486677,0.06543483227306708,900,2210,210,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785083400000,1785083400000,2026-07-26T16:30:00Z,60,1785084238240,1760,DOWN,NO,f,f,f,t,,t,,0.13875312636265913,0.025604724454677208,0.025604724454677208,0.15919806545045648,0.046049663542474556,900,2240,240,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785083400000,1785083400000,2026-07-26T16:30:00Z,30,1785084269997,3,DOWN,NO,f,f,f,t,,t,,3.3887420927136702e-06,3.904844252278217e-06,3.904844252278217e-06,0.020518397688548663,0.020518913790708228,900,1997,997,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785083400000,1785083400000,2026-07-26T16:30:00Z,300,1785083991044,8956,DOWN,NO,f,f,f,t,,t,,0.0685507393992092,0.0002480674277967085,0.0002480674277967085,0.09005343799219165,0.021750766020779147,900,2044,1044,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785083400000,1785083400000,2026-07-26T16:30:00Z,180,1785084113065,6935,DOWN,NO,f,f,f,t,,t,,0.09730218956849236,0.05996410524941074,0.05996410524941074,0.11803433600354761,0.08069625168446598,900,2065,1065,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785083400000,1785083400000,2026-07-26T16:30:00Z,120,1785084173078,6922,DOWN,NO,f,f,f,t,,t,,0.10799860372411395,0.08060032090746143,0.08060032090746143,0.12973987817274607,0.10234159535609355,900,2078,1078,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785083400000,1785083400000,2026-07-26T16:30:00Z,60,1785084236587,3413,DOWN,NO,f,f,f,t,,f,chainlink_stale,0.01724973918149275,0.2519232022280127,0.2519232022280127,0.03903886359799705,0.27371232664451695,900,2587,587,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785083400000,1785083400000,2026-07-26T16:30:00Z,30,1785084269356,644,DOWN,NO,f,f,f,t,,t,,7.160892365930722e-08,0.2244566042783009,0.2244566042783009,0.02153603583028801,0.24599256849966525,900,2356,356,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785083400000,1785083400000,2026-07-26T16:30:00Z,300,1785083997850,2150,DOWN,NO,f,f,f,t,,t,,0.308482687928486,0.18809375702897702,0.18809375702897702,0.3291744118070845,0.20878548090757554,900,1850,850,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785083400000,1785083400000,2026-07-26T16:30:00Z,180,1785084118404,1596,DOWN,NO,f,f,f,t,,t,,0.14686833177791114,0.15757655851503552,0.15757655851503552,0.1671321836025519,0.17784041033967626,900,2404,404,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785083400000,1785083400000,2026-07-26T16:30:00Z,120,1785084178932,1068,DOWN,NO,f,f,f,t,,t,,0.2894566515700794,0.10522410826805888,0.10522410826805888,0.30965680438773957,0.12542426108571905,900,1932,932,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785083400000,1785083400000,2026-07-26T16:30:00Z,60,1785084239710,290,DOWN,NO,f,f,f,t,,t,,0.0009301851698293451,7.951147515017354e-05,7.951147515017354e-05,0.02134484810820803,0.020494174413528857,900,1710,710,1000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785083400000,1785083400000,2026-07-26T16:30:00Z,30,1785084269477,523,DOWN,NO,f,f,f,t,,t,,4.777780582276847e-08,5.4735287968732393e-08,5.4735287968732393e-08,0.020449411513095657,0.020449418470577803,900,2477,477,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785083400000,1785083400000,2026-07-26T16:30:00Z,300,1785083992397,7603,DOWN,NO,f,f,f,t,,t,,0.03690549361648077,0.0002200123907973861,0.0002200123907973861,0.059059251159951455,0.022373769934268074,900,2397,397,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785083400000,1785083400000,2026-07-26T16:30:00Z,180,1785084119453,547,DOWN,NO,f,f,f,t,,t,,0.1982023805169123,0.003054704087570026,0.003054704087570026,0.21896646168174383,0.02381878525240154,900,2453,453,2000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785083400000,1785083400000,2026-07-26T16:30:00Z,120,1785084176963,3037,DOWN,NO,f,f,f,t,,t,,0.01180500111513254,4.955780563295505e-09,4.955780563295505e-09,0.032121830114707046,0.02031683395535507,900,1963,963,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785083400000,1785083400000,2026-07-26T16:30:00Z,60,1785084237721,2279,DOWN,NO,f,f,f,t,,t,,1.2212453270876722e-15,0,0,0.021096620725218982,0.02109662072521776,900,1721,721,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785083400000,1785083400000,2026-07-26T16:30:00Z,30,1785084269726,274,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.021989160020111927,0.021989160020111927,900,1726,726,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785084300000,1785084300000,2026-07-26T16:45:00Z,300,1785084898602,1398,UP,NO,t,f,t,t,,t,,0.1061047824839263,0.3476622687010733,0.3476622687010733,0.12630881310246092,0.36786629931960796,900,1602,602,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785084300000,1785084300000,2026-07-26T16:45:00Z,180,1785085018682,1318,UP,NO,t,f,t,t,,f,chainlink_stale,0.02648863561746273,0.22846327427243684,0.22846327427243684,0.04691642394850927,0.2488910626034834,900,2682,682,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785084300000,1785084300000,2026-07-26T16:45:00Z,120,1785085079215,785,UP,NO,t,f,t,t,,t,,0.006493253930953569,0.01738778053987089,0.01738778053987089,0.026739778337644137,0.03763430494656146,900,2215,215,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785084300000,1785084300000,2026-07-26T16:45:00Z,60,1785085139990,10,UP,NO,t,f,t,t,,t,,0,0.0022140343512221856,0.0022140343512221856,0.020047907565684347,0.022261941916906534,900,1990,990,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785084300000,1785084300000,2026-07-26T16:45:00Z,30,1785085169248,752,UP,NO,t,f,t,t,,t,,0,8.374640901087638e-06,8.374640901087638e-06,0.020019715851994975,0.020028090492896063,900,2248,248,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785084300000,1785084300000,2026-07-26T16:45:00Z,300,1785084890528,9472,DOWN,NO,f,f,f,t,,t,,0.0009836231716257027,0.00020987197077970698,0.00020987197077970698,0.02868545913002368,0.027911707929177684,900,1528,528,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785084300000,1785084300000,2026-07-26T16:45:00Z,180,1785085010546,9454,DOWN,NO,f,f,f,t,,t,,4.0645139809392106e-08,3.4283353933517446e-10,3.4283353933517446e-10,0.029848506921764977,0.029848466619458707,900,1546,546,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785084300000,1785084300000,2026-07-26T16:45:00Z,120,1785085071556,8444,DOWN,NO,f,f,f,t,,f,chainlink_stale,1.63202784619898e-14,0,0,0.03158314222069874,0.03158314222068242,900,2556,556,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785084300000,1785084300000,2026-07-26T16:45:00Z,60,1785085131566,8434,DOWN,NO,f,f,f,t,reference_economics_unavailable,f,chainlink_stale,0,0,0,0.030183146917422923,0.030183146917422923,900,2566,566,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785084300000,1785084300000,2026-07-26T16:45:00Z,30,1785085169580,420,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.028683288697561107,0.028683288697561107,900,1580,580,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785084300000,1785084300000,2026-07-26T16:45:00Z,300,1785084896182,3818,DOWN,NO,f,f,f,t,,t,,0.11002241498161258,0.07557983676881552,0.07557983676881552,0.13213032901178895,0.0976877507989919,900,2182,182,2000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785084300000,1785084300000,2026-07-26T16:45:00Z,180,1785085008734,11266,DOWN,NO,f,f,f,t,,t,,0.01676703380640343,0.006645596447810931,0.006645596447810931,0.037606036423249126,0.027484599064656626,900,1734,734,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785084300000,1785084300000,2026-07-26T16:45:00Z,120,1785085068016,11984,DOWN,NO,f,f,f,t,,t,,1.693383436474072e-05,2.188260148971999e-06,2.188260148971999e-06,0.02036773873448461,0.02035299316026884,900,2016,1016,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785084300000,1785084300000,2026-07-26T16:45:00Z,60,1785085130031,9969,DOWN,NO,f,f,f,t,,t,,0.002505304041474421,0.002645168280786425,0.002645168280786425,0.022786341467555236,0.02292620570686724,900,2031,1031,1000,structural-ewma-gaussian-v1-uncalibrated
doge,doge:1785084300000,1785084300000,2026-07-26T16:45:00Z,30,1785085169296,704,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,5.855418039324434e-09,5.855418039324434e-09,0.020306666008264772,0.02030667186368281,900,2296,296,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785084300000,1785084300000,2026-07-26T16:45:00Z,300,1785084884454,15546,DOWN,NO,f,f,f,t,,t,,0.06308870906179798,0.0028591187839268617,0.0028591187839268617,0.08419990692455846,0.023970316646687348,900,1454,454,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785084300000,1785084300000,2026-07-26T16:45:00Z,180,1785085006474,13526,DOWN,NO,f,f,f,t,,t,,0.0019027331640530942,2.7286276038651636e-07,2.7286276038651636e-07,0.02358691342000976,0.021684453118717053,900,2474,474,2000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785084300000,1785084300000,2026-07-26T16:45:00Z,120,1785085068475,11525,DOWN,NO,f,f,f,t,,t,,6.482848699220008e-06,0,0,0.02177014132002611,0.02176365847132689,900,1475,475,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785084300000,1785084300000,2026-07-26T16:45:00Z,60,1785085128482,11518,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,4.786256946331946e-10,0,0,0.022020025990554436,0.02202002551192874,900,1482,482,1000,structural-ewma-gaussian-v1-uncalibrated
eth,eth:1785084300000,1785084300000,2026-07-26T16:45:00Z,30,1785085169492,508,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.02221334571040144,0.02221334571040144,900,1492,492,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785084300000,1785084300000,2026-07-26T16:45:00Z,300,1785084898080,1920,UP,YES,f,f,f,t,,t,,0.2943523212893274,0.12238353767900167,0.12238353767900167,0.31586470736759825,0.1438959237572725,900,2080,1080,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785084300000,1785084300000,2026-07-26T16:45:00Z,180,1785085019384,616,UP,YES,f,f,f,t,,t,,0.255928697432443,0.029317416070609337,0.029317416070609337,0.27874498319527025,0.05213370183343655,900,2384,384,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785084300000,1785084300000,2026-07-26T16:45:00Z,120,1785085066383,13617,UP,YES,f,f,f,t,,t,,0.2251540148710068,0.052882920962638615,0.052882920962638615,0.2476375880917661,0.07536649418339789,900,2383,383,2000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785084300000,1785084300000,2026-07-26T16:45:00Z,60,1785085134145,5855,UP,YES,f,f,f,t,,t,,0.22529825383670085,0.008018061371297128,0.008018061371297128,0.24727845100709228,0.02999825854168857,900,2145,1145,1000,structural-ewma-gaussian-v1-uncalibrated
hype,hype:1785084300000,1785084300000,2026-07-26T16:45:00Z,30,1785085169168,832,UP,YES,f,f,f,t,,t,,0.4380437057581193,6.0485448812368375e-05,6.0485448812368375e-05,0.4595828911355556,0.021599670826248692,900,2168,168,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785084300000,1785084300000,2026-07-26T16:45:00Z,300,1785084886367,13633,DOWN,NO,f,f,f,t,,t,,0.08539281250560005,0.010601826877195686,0.010601826877195686,0.10654271878107135,0.03175173315266699,900,2367,367,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785084300000,1785084300000,2026-07-26T16:45:00Z,180,1785085006395,13605,DOWN,NO,f,f,f,t,,t,,0.004690184904934447,1.5981544571275208e-05,1.5981544571275208e-05,0.026034100814568886,0.021359897454205714,900,2395,395,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785084300000,1785084300000,2026-07-26T16:45:00Z,120,1785085066400,13600,DOWN,NO,f,f,f,t,,t,,3.577319773391813e-09,0,0,0.021542942956243035,0.02154293937892326,900,2400,400,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785084300000,1785084300000,2026-07-26T16:45:00Z,60,1785085127406,12594,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,1.3018397470846227e-10,1.3018397470846227e-10,0.021747886262463174,0.02174788639264715,900,2406,406,2000,structural-ewma-gaussian-v1-uncalibrated
sol,sol:1785084300000,1785084300000,2026-07-26T16:45:00Z,30,1785085169408,592,DOWN,NO,f,f,f,t,reference_economics_unavailable,t,,0,0,0,0.021994028583362583,0.021994028583362583,900,1408,408,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785084300000,1785084300000,2026-07-26T16:45:00Z,300,1785084898916,1084,DOWN,NO,f,f,f,t,,t,,0.0053130469007444114,0.009395669009220065,0.009395669009220065,0.025581501206600313,0.029664123315075966,900,1916,916,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785084300000,1785084300000,2026-07-26T16:45:00Z,180,1785085018743,1257,DOWN,NO,f,f,f,t,,t,,0.0001022578093707871,0.0002542730355767908,0.0002542730355767908,0.020284829346497103,0.020436844572703106,900,1743,743,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785084300000,1785084300000,2026-07-26T16:45:00Z,120,1785085065010,14990,DOWN,NO,f,f,f,t,,t,,0,0.00010130672693603506,0.00010130672693603506,0.020308347676052257,0.02040965440298829,900,2010,1010,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785084300000,1785084300000,2026-07-26T16:45:00Z,60,1785085135031,4969,DOWN,NO,f,f,f,t,,t,,2.8453153855245716e-07,0.0012971155204758444,0.0012971155204758444,0.020213898480373887,0.02151072946931118,900,2031,1031,1000,structural-ewma-gaussian-v1-uncalibrated
xrp,xrp:1785084300000,1785084300000,2026-07-26T16:45:00Z,30,1785085169312,688,DOWN,NO,f,f,f,t,,t,,0,9.23443511657851e-08,9.23443511657851e-08,0.020246142149462742,0.02024623449381391,900,1312,312,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785085200000,1785085200000,2026-07-26T17:00:00Z,300,1785085795221,4779,UP,YES,f,f,f,t,,t,,0.029001701770557275,0.009028578368599494,0.009028578368599494,0.04951647485795664,0.029543351455998856,900,2221,221,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785085200000,1785085200000,2026-07-26T17:00:00Z,180,1785085916256,3744,UP,YES,f,f,f,t,,t,,0.0875084430008759,0.001417264756219394,0.001417264756219394,0.1084185753629506,0.022327397118294103,900,2256,256,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785085200000,1785085200000,2026-07-26T17:00:00Z,120,1785085976807,3193,UP,YES,f,f,f,t,,t,,0.3823632458288245,0.12019172856209429,0.12019172856209429,0.40282404449379616,0.14065252722706595,900,1807,807,1000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785085200000,1785085200000,2026-07-26T17:00:00Z,60,1785086035085,4915,UP,YES,f,f,f,t,,f,chainlink_stale,6.902610638407233e-05,9.265745179732313e-11,9.265745179732313e-11,0.02053801305453203,0.02046898704080541,900,3085,1085,2000,structural-ewma-gaussian-v1-uncalibrated
bnb,bnb:1785085200000,1785085200000,2026-07-26T17:00:00Z,30,1785086069859,141,UP,YES,f,f,f,t,,f,chainlink_stale,8.254154887559527e-11,0,0,0.02111982406874964,0.02111982398620809,900,2859,859,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785085200000,1785085200000,2026-07-26T17:00:00Z,300,1785085796277,3723,UP,YES,f,f,f,t,,t,,0.012135520379571552,0.07042485625583916,0.07042485625583916,0.03253234839617379,0.0908216842724414,900,2277,277,2000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785085200000,1785085200000,2026-07-26T17:00:00Z,180,1785085918057,1943,UP,YES,f,f,f,t,,t,,0.0019690799191971475,0.034393950816929864,0.034393950816929864,0.022453479619449976,0.05487835051718269,900,2057,1057,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785085200000,1785085200000,2026-07-26T17:00:00Z,120,1785085979069,931,UP,YES,f,f,f,t,,t,,0.06495407105015372,0.3836906434828489,0.3836906434828489,0.08512829209200523,0.40386486452470044,900,2069,1069,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785085200000,1785085200000,2026-07-26T17:00:00Z,60,1785086039837,163,UP,YES,f,f,f,t,,t,,0.0010216089666498067,0.021214373317438622,0.021214373317438622,0.021284237937120448,0.041477002287909265,900,1837,837,1000,structural-ewma-gaussian-v1-uncalibrated
btc,btc:1785085200000,1785085200000,2026-07-26T17:00:00Z,30,1785086069856,144,UP,YES,f,f,f,t,,f,chainlink_stale,1.101877046730235e-11,0,0,0.02061859903963825,0.02061859902861948,900,2856,856,2000,structural-ewma-gaussian-v1-uncalibrated
